region,ingredient,count,tf,idf,weight
china,halibut,4,0.00425531914893617,0.26236426446749106,0.0011164436785850683
china,ham,16,0.01702127659574468,0.16705408466316624,0.002843473781500702
china,hamburger,1,0.0010638297872340426,0.6190392084062235,0.0006585523493683229
china,haricot  bean,2,0.002127659574468085,1.1786549963416462,0.002507776587960949
china,harissa,1,0.0010638297872340426,1.1786549963416462,0.0012538882939804746
china,hazelnut,1,0.0010638297872340426,0.4855078157817008,0.0005164976763635115
china,heated  chocolate,1,0.0010638297872340426,1.466337068793427,0.001559933051907901
china,hen  guinea,1,0.0010638297872340426,0.550046336919272,0.0005851556775736936
china,hoisin sauce,93,0.09893617021276596,0.7731898882334817,0.07649644638905723
china,honey,79,0.08404255319148936,0.12260232209233228,0.010303812175844947
china,horseradish,3,0.0031914893617021275,0.4855078157817008,0.0015494930290905345
china,hot  chocolate,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,hot sauce,6,0.006382978723404255,0.16705408466316624,0.0010663026680627632
china,ice,3,0.0031914893617021275,0.12260232209233228,0.0003912840066776562
china,ice cream,2,0.002127659574468085,0.3136575588550416,0.0006673565082022161
china,jalapeno,19,0.02021276595744681,0.08004270767353636,0.0016178845168055222
china,jasmine,19,0.02021276595744681,0.6190392084062235,0.012512494637998136
china,jicama,4,0.00425531914893617,0.8602012652231116,0.0036604309158430283
china,kaffir beer,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,kale,2,0.002127659574468085,0.26236426446749106,0.0005582218392925341
china,ketchup,34,0.036170212765957444,0.16705408466316624,0.006042381785688991
china,kiwi,1,0.0010638297872340426,0.4855078157817008,0.0005164976763635115
china,kumquat,1,0.0010638297872340426,1.0608719606852626,0.0011285871922183644
china,lamb,10,0.010638297872340425,0.2135741002980591,0.0022720648967878626
china,lard,6,0.006382978723404255,0.6190392084062235,0.003951314096209937
china,leek,12,0.01276595744680851,0.03922071315328133,0.0005006899551482722
china,lemon,17,0.018085106382978722,0.0,0.0
china,lemon gras,2,0.002127659574468085,0.7731898882334817,0.001645084868581876
china,lemon juice,20,0.02127659574468085,0.0,0.0
china,lemongras,5,0.005319148936170213,0.7731898882334817,0.00411271217145469
china,lettuce,33,0.035106382978723406,0.12260232209233228,0.004304124073454219
china,lime,31,0.03297872340425532,0.12260232209233228,0.004043268069002447
china,liquid smoke,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,lobster,3,0.0031914893617021275,0.4248831939652659,0.0013560101935061678
china,lotu,5,0.005319148936170213,1.6486586255873816,0.008769460774400967
china,lychee,2,0.002127659574468085,1.0608719606852626,0.002257174384436729
china,macadamia nut,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,mace,1,0.0010638297872340426,0.6190392084062235,0.0006585523493683229
china,mandarin,11,0.011702127659574468,0.6931471805599453,0.008111296793786594
china,mango,7,0.007446808510638298,0.36772478012531734,0.00273837602220981
china,margarine,1,0.0010638297872340426,0.16705408466316624,0.00017771711134379386
china,mayonnaise,6,0.006382978723404255,0.03922071315328133,0.0002503449775741361
china,meat,6,0.006382978723404255,0.36772478012531734,0.0023471794476084083
china,meatloaf,1,0.0010638297872340426,1.3121863889661687,0.001395942966985286
china,melon,4,0.00425531914893617,0.7731898882334817,0.003290169737163752
china,milk,20,0.02127659574468085,0.0,0.0
china,milk condensed,3,0.0031914893617021275,0.2135741002980591,0.0006816194690363588
china,milk evaporated,3,0.0031914893617021275,0.26236426446749106,0.0008373327589388012
china,milk powder,2,0.002127659574468085,0.7731898882334817,0.001645084868581876
china,millet,2,0.002127659574468085,1.0608719606852626,0.002257174384436729
china,mint,9,0.009574468085106383,0.16705408466316624,0.0015994540020941449
china,miso,4,0.00425531914893617,0.8602012652231116,0.0036604309158430283
china,mixed vegetable,1,0.0010638297872340426,0.6190392084062235,0.0006585523493683229
china,molass,2,0.002127659574468085,0.3136575588550416,0.0006673565082022161
china,monosodium glutamate,10,0.010638297872340425,0.8602012652231116,0.00915107728960757
china,mozzarella  cheese,1,0.0010638297872340426,0.6931471805599453,0.0007373906176169631
china,mushroom,89,0.09468085106382979,0.16705408466316624,0.015816822909597655
china,mushroom oyster,3,0.0031914893617021275,0.6931471805599453,0.002212171852850889
china,mussel,1,0.0010638297872340426,0.26236426446749106,0.0002791109196462671
china,mustard,23,0.02446808510638298,0.03922071315328133,0.0009596557473675219
china,nutmeg,6,0.006382978723404255,0.08004270767353636,0.0005109109000438491
china,oat,1,0.0010638297872340426,0.6190392084062235,0.0006585523493683229
china,onion red,20,0.02127659574468085,0.03922071315328133,0.0008344832585804538
china,onion spring,35,0.03723404255319149,0.4248831939652659,0.015820118924238624
china,orange,42,0.04468085106382979,0.03922071315328133,0.0017524148430189531
china,oregano,1,0.0010638297872340426,0.12260232209233228,0.00013042800222588542
china,oriental  wheat,2,0.002127659574468085,1.8718021769015913,0.003982557823194875
china,oyster,110,0.11702127659574468,0.550046336919272,0.06436712453310629
china,pancake,2,0.002127659574468085,1.6486586255873816,0.0035077843097603865
china,pancetta,2,0.002127659574468085,0.7731898882334817,0.001645084868581876
china,papaya,1,0.0010638297872340426,0.7731898882334817,0.000822542434290938
china,paprika,4,0.00425531914893617,0.08004270767353636,0.0003406072666958994
china,parmesan  cheese,3,0.0031914893617021275,0.4855078157817008,0.0015494930290905345
china,parsley,8,0.00851063829787234,0.03922071315328133,0.00033379330343218154
china,pasta,2,0.002127659574468085,0.3136575588550416,0.0006673565082022161
china,paste  tomato,23,0.02446808510638298,0.26236426446749106,0.006419551151864143
china,pastry,1,0.0010638297872340426,0.3136575588550416,0.00033367825410110806
china,pea,78,0.08297872340425531,0.08004270767353636,0.006641841700570038
china,peanut,37,0.039361702127659576,0.4248831939652659,0.016724125719909402
china,peanut butter,21,0.022340425531914895,0.4855078157817008,0.010846451203633742
china,peanut oil,147,0.15638297872340426,0.26236426446749106,0.04102930518800126
china,pear,1,0.0010638297872340426,0.26236426446749106,0.0002791109196462671
china,pepper bell,85,0.09042553191489362,0.0,0.0
china,pepper white,112,0.11914893617021277,0.12260232209233228,0.014607936249299167
china,pie,1,0.0010638297872340426,1.0608719606852626,0.0011285871922183644
china,pie crust,1,0.0010638297872340426,0.550046336919272,0.0005851556775736936
china,pig,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,pine,3,0.0031914893617021275,0.4855078157817008,0.0015494930290905345
china,pineapple,30,0.031914893617021274,0.12260232209233228,0.003912840066776562
china,pizza,2,0.002127659574468085,0.36772478012531734,0.0007823931492028028
china,plum,12,0.01276595744680851,0.4248831939652659,0.005424040774024671
china,pork,181,0.1925531914893617,0.0,0.0
china,pork fat,6,0.006382978723404255,0.4248831939652659,0.0027120203870123357
china,port wine,3,0.0031914893617021275,0.4248831939652659,0.0013560101935061678
china,potato,19,0.02021276595744681,0.0,0.0
china,potato sweet,8,0.00851063829787234,0.16705408466316624,0.001421736890750351
china,prawn,5,0.005319148936170213,0.6190392084062235,0.003292761746841614
china,prosciutto,2,0.002127659574468085,0.4855078157817008,0.001032995352727023
china,prune,1,0.0010638297872340426,0.3136575588550416,0.00033367825410110806
china,pudding,1,0.0010638297872340426,0.8602012652231116,0.0009151077289607571
china,puff pastry,2,0.002127659574468085,0.3136575588550416,0.0006673565082022161
china,pumpkin,1,0.0010638297872340426,0.26236426446749106,0.0002791109196462671
china,radish,3,0.0031914893617021275,0.2135741002980591,0.0006816194690363588
china,raisin,6,0.006382978723404255,0.08004270767353636,0.0005109109000438491
china,raspberry,1,0.0010638297872340426,0.4855078157817008,0.0005164976763635115
china,red chile,52,0.05531914893617021,0.26236426446749106,0.014513767821605888
china,red chili,7,0.007446808510638298,0.550046336919272,0.004096089743015855
china,red chily,6,0.006382978723404255,0.9555114450274363,0.0060990092235793806
china,rice,125,0.13297872340425532,0.08004270767353636,0.010643977084246855
china,rice brown,11,0.011702127659574468,0.4248831939652659,0.0049720373761892814
china,rockfish,1,0.0010638297872340426,1.3121863889661687,0.001395942966985286
china,rum,1,0.0010638297872340426,0.36772478012531734,0.0003911965746014014
china,safflower,7,0.007446808510638298,0.6190392084062235,0.004609866445578261
china,sake,18,0.019148936170212766,1.0608719606852626,0.02031456945993056
china,salad,7,0.007446808510638298,0.3136575588550416,0.0023357477787077567
china,salad dressing,2,0.002127659574468085,0.4855078157817008,0.001032995352727023
china,salmon,4,0.00425531914893617,0.2135741002980591,0.0009088259587151451
china,salt pepper,26,0.027659574468085105,0.08004270767353636,0.002213947233523346
china,sardine,1,0.0010638297872340426,0.7731898882334817,0.000822542434290938
china,sauce  soybean,38,0.04042553191489362,0.16705408466316624,0.0067532502310641675
china,sausage,28,0.029787234042553193,0.08004270767353636,0.0023842508668712958
china,scallion,277,0.2946808510638298,0.16705408466316624,0.0492276398422309
china,scallop,19,0.02021276595744681,0.16705408466316624,0.0033766251155320838
china,scotch,7,0.007446808510638298,0.6931471805599453,0.005161734323318742
china,self rising flour,2,0.002127659574468085,0.36772478012531734,0.0007823931492028028
china,sesame,410,0.43617021276595747,0.26236426446749106,0.11443547705496951
china,shallot,41,0.043617021276595745,0.12260232209233228,0.005347548091261302
china,sherry,159,0.16914893617021276,0.12260232209233228,0.02073805235391578
china,shiitake,94,0.1,0.3136575588550416,0.03136575588550416
china,shortening,4,0.00425531914893617,0.16705408466316624,0.0007108684453751755
china,shrimp,110,0.11702127659574468,0.12260232209233228,0.014347080244847394
china,sirloin,10,0.010638297872340425,0.16705408466316624,0.0017771711134379386
china,snapper,6,0.006382978723404255,0.3136575588550416,0.0020020695246066485
china,sole,1,0.0010638297872340426,0.9555114450274363,0.0010165015372632302
china,soup,3,0.0031914893617021275,0.9555114450274363,0.0030495046117896903
china,soy bean,1,0.0010638297872340426,1.6486586255873816,0.0017538921548801933
china,soy milk,1,0.0010638297872340426,1.0608719606852626,0.0011285871922183644
china,soy sauce,607,0.6457446808510638,0.12260232209233228,0.07916979735111244
china,soybean,8,0.00851063829787234,0.6931471805599453,0.005899124940935705
china,soybean oil,1,0.0010638297872340426,1.1786549963416462,0.0012538882939804746
china,spaghetti,14,0.014893617021276596,0.4248831939652659,0.00632804756969545
china,spinach,19,0.02021276595744681,0.16705408466316624,0.0033766251155320838
china,spring  onion,8,0.00851063829787234,0.8602012652231116,0.0073208618316860565
china,squab,1,0.0010638297872340426,1.8718021769015913,0.0019912789115974377
china,squid,5,0.005319148936170213,0.6931471805599453,0.0036869530880848152
china,steak,27,0.02872340425531915,0.12260232209233228,0.003521556060098906
china,strawberry,1,0.0010638297872340426,0.2135741002980591,0.00022720648967878627
china,string  bean,1,0.0010638297872340426,0.4855078157817008,0.0005164976763635115
china,sweet corn,2,0.002127659574468085,0.7731898882334817,0.001645084868581876
china,syrup,7,0.007446808510638298,0.08004270767353636,0.0005960627167178239
china,tahini,3,0.0031914893617021275,0.8602012652231116,0.002745323186882271
china,tamarind,1,0.0010638297872340426,0.8602012652231116,0.0009151077289607571
china,tangerine,9,0.009574468085106383,0.6931471805599453,0.006636515558552668
china,tapioca,5,0.005319148936170213,0.550046336919272,0.002925778387868468
china,taro,2,0.002127659574468085,1.3121863889661687,0.002791885933970572
china,tarragon,3,0.0031914893617021275,0.26236426446749106,0.0008373327589388012
china,tea,3,0.0031914893617021275,0.6931471805599453,0.002212171852850889
china,tea black,2,0.002127659574468085,1.0608719606852626,0.002257174384436729
china,tea green,1,0.0010638297872340426,1.3121863889661687,0.001395942966985286
china,tea leaf willow,4,0.00425531914893617,1.0608719606852626,0.004514348768873458
china,thyme,3,0.0031914893617021275,0.0,0.0
china,tofu,42,0.04468085106382979,0.4248831939652659,0.01898414270908635
china,tomato,22,0.023404255319148935,0.0,0.0
china,tomato paste,7,0.007446808510638298,0.08004270767353636,0.0005960627167178239
china,tortilla,6,0.006382978723404255,0.3136575588550416,0.0020020695246066485
china,trout,2,0.002127659574468085,0.7731898882334817,0.001645084868581876
china,tuna,1,0.0010638297872340426,0.26236426446749106,0.0002791109196462671
china,turkey,7,0.007446808510638298,0.16705408466316624,0.0012440197794065572
china,turmeric,3,0.0031914893617021275,0.2135741002980591,0.0006816194690363588
china,turnip,10,0.010638297872340425,0.2135741002980591,0.0022720648967878626
china,vanilla,8,0.00851063829787234,0.03922071315328133,0.00033379330343218154
china,veal,2,0.002127659574468085,0.550046336919272,0.0011703113551473872
china,vegetable broth,14,0.014893617021276596,0.26236426446749106,0.003907552875047739
china,vegetable oil,323,0.34361702127659577,0.0,0.0
china,vegetable stock,18,0.019148936170212766,0.2135741002980591,0.004089716814218153
china,vermicelli,5,0.005319148936170213,0.7731898882334817,0.00411271217145469
china,vermouth,2,0.002127659574468085,0.550046336919272,0.0011703113551473872
china,vinegar,230,0.24468085106382978,0.03922071315328133,0.00959655747367522
china,vinegar cider,1,0.0010638297872340426,1.466337068793427,0.001559933051907901
china,walnut,9,0.009574468085106383,0.12260232209233228,0.0011738520200329687
china,wasabi,2,0.002127659574468085,0.9555114450274363,0.0020330030745264603
china,water chestnut,51,0.05425531914893617,1.1786549963416462,0.0639483029930042
china,watercres,6,0.006382978723404255,0.36772478012531734,0.0023471794476084083
china,wheat,18,0.019148936170212766,0.16705408466316624,0.0031989080041882898
china,wine,91,0.09680851063829787,0.36772478012531734,0.03559888828872753
china,wine red,8,0.00851063829787234,0.08004270767353636,0.0006812145333917988
china,wine white,21,0.022340425531914895,0.08004270767353636,0.001788188150153472
china,wonton wrapper,30,0.031914893617021274,0.6190392084062235,0.019756570481049684
china,worcestershire sauce,7,0.007446808510638298,0.08004270767353636,0.0005960627167178239
china,yeast,13,0.013829787234042552,0.08004270767353636,0.001106973616761673
china,yogurt,2,0.002127659574468085,0.16705408466316624,0.00035543422268758773
china,zucchini,5,0.005319148936170213,0.2135741002980591,0.0011360324483939313
china,zucchini green,1,0.0010638297872340426,0.8602012652231116,0.0009151077289607571
dach countries,ale,1,0.002053388090349076,1.3121863889661687,0.002694427903421291
dach countries,alfalfa,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,allspice,25,0.0513347022587269,0.12260232209233228,0.0062937537008384125
dach countries,almond,55,0.11293634496919917,0.03922071315328133,0.004429443990616988
dach countries,anchovy,4,0.008213552361396304,0.26236426446749106,0.0021549426239629655
dach countries,anise,18,0.03696098562628337,0.4855078157817008,0.01794484740055568
dach countries,anise star,1,0.002053388090349076,0.3136575588550416,0.0006440606958009068
dach countries,apple,44,0.09034907597535935,0.12260232209233228,0.011077006513475608
dach countries,apple juice,4,0.008213552361396304,0.3136575588550416,0.0025762427832036272
dach countries,applesauce,4,0.008213552361396304,0.6931471805599453,0.0056932006616833295
dach countries,apricot,16,0.03285420944558522,0.26236426446749106,0.008619770495851862
dach countries,asparagu,3,0.006160164271047228,0.36772478012531734,0.002265245052106678
dach countries,bacon,52,0.10677618069815195,0.08004270767353636,0.008546654618118871
dach countries,baguette,2,0.004106776180698152,0.4248831939652659,0.001744900180555507
dach countries,baking powder,57,0.11704312114989733,0.0,0.0
dach countries,baking soda,44,0.09034907597535935,0.12260232209233228,0.011077006513475608
dach countries,banana,1,0.002053388090349076,0.08004270767353636,0.00016435874265613215
dach countries,barley,1,0.002053388090349076,0.36772478012531734,0.0007550816840355592
dach countries,basil,6,0.012320328542094456,0.12260232209233228,0.001510500888201219
dach countries,bay leaf,38,0.07802874743326489,0.03922071315328133,0.003060343120789919
dach countries,bean,2,0.004106776180698152,0.08004270767353636,0.0003287174853122643
dach countries,bean french,2,0.004106776180698152,1.0608719606852626,0.004356763698912783
dach countries,bean green,3,0.006160164271047228,0.12260232209233228,0.0007552504441006095
dach countries,bean red,1,0.002053388090349076,0.8602012652231116,0.0017663270333123442
dach countries,beef,41,0.08418891170431211,0.03922071315328133,0.0033019491566417545
dach countries,beer,16,0.03285420944558522,0.16705408466316624,0.005488429886264188
dach countries,beet,1,0.002053388090349076,0.4248831939652659,0.0008724500902777535
dach countries,blackberry,1,0.002053388090349076,0.6190392084062235,0.001271127738000459
dach countries,bouillon,9,0.018480492813141684,0.08004270767353636,0.0014792286839051894
dach countries,brandy,7,0.014373716632443531,0.3136575588550416,0.004508424870606347
dach countries,bread,48,0.09856262833675565,0.03922071315328133,0.0038656965736293715
dach countries,bread rye,1,0.002053388090349076,1.1786549963416462,0.00242023613211837
dach countries,bread white,6,0.012320328542094456,0.16705408466316624,0.002058161207349071
dach countries,bread whole wheat,1,0.002053388090349076,0.550046336919272,0.0011294585973701684
dach countries,brown  rice,3,0.006160164271047228,0.8602012652231116,0.005298981099937032
dach countries,buffalo,1,0.002053388090349076,1.3121863889661687,0.002694427903421291
dach countries,buttermilk,11,0.022587268993839837,0.36772478012531734,0.008305898524391153
dach countries,cabbage,35,0.07186858316221766,0.08004270767353636,0.005752555992964625
dach countries,cake,1,0.002053388090349076,0.6931471805599453,0.0014233001654208324
dach countries,cake mix,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,candied mixed fruit,3,0.006160164271047228,1.3121863889661687,0.008083283710263874
dach countries,canola oil,7,0.014373716632443531,0.12260232209233228,0.0017622510362347555
dach countries,caper,6,0.012320328542094456,0.4248831939652659,0.005234700541666521
dach countries,caraway,31,0.06365503080082136,0.4855078157817008,0.030905014967623667
dach countries,cardamom,11,0.022587268993839837,0.3136575588550416,0.007084667653809975
dach countries,carrot,33,0.06776180698151951,0.0,0.0
dach countries,cayenne,4,0.008213552361396304,0.12260232209233228,0.001007000592134146
dach countries,celery,34,0.06981519507186858,0.03922071315328133,0.002738201739654138
dach countries,cereal,1,0.002053388090349076,0.6931471805599453,0.0014233001654208324
dach countries,chanterelle,2,0.004106776180698152,1.0608719606852626,0.004356763698912783
dach countries,cheese,11,0.022587268993839837,0.08004270767353636,0.0018079461692174538
dach countries,cheese cheddar,10,0.02053388090349076,0.08004270767353636,0.0016435874265613214
dach countries,cheese cottage,4,0.008213552361396304,0.550046336919272,0.0045178343894806735
dach countries,cheese cream,8,0.01642710472279261,0.26236426446749106,0.004309885247925931
dach countries,cheese goat,2,0.004106776180698152,0.550046336919272,0.0022589171947403367
dach countries,cheese gruyere,6,0.012320328542094456,1.1786549963416462,0.014521416792710221
dach countries,cheese mozzarella,3,0.006160164271047228,0.3136575588550416,0.0019321820874027204
dach countries,cheese parmesan,2,0.004106776180698152,0.26236426446749106,0.0010774713119814827
dach countries,cheese swis,9,0.018480492813141684,0.6931471805599453,0.01280970148878749
dach countries,cherry,11,0.022587268993839837,0.3136575588550416,0.007084667653809975
dach countries,cherry sour,4,0.008213552361396304,0.7731898882334817,0.006350635632307858
dach countries,cherry sweet,1,0.002053388090349076,1.1786549963416462,0.00242023613211837
dach countries,cherry tomato,1,0.002053388090349076,0.16705408466316624,0.00034302686789151177
dach countries,chervil,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,chestnut,3,0.006160164271047228,0.7731898882334817,0.0047629767242308935
dach countries,chicken,47,0.09650924024640657,0.0,0.0
dach countries,chive,9,0.018480492813141684,0.08004270767353636,0.0014792286839051894
dach countries,chocolate,26,0.053388090349075976,0.16705408466316624,0.008918698565179307
dach countries,cider vinegar,21,0.043121149897330596,0.03922071315328133,0.00169124225096285
dach countries,cinnamon,86,0.17659137577002054,0.0,0.0
dach countries,citru,3,0.006160164271047228,0.9555114450274363,0.005886107464234721
dach countries,clove,45,0.09240246406570841,0.0,0.0
dach countries,cocktail,1,0.002053388090349076,0.6190392084062235,0.001271127738000459
dach countries,cocoa,1,0.002053388090349076,0.7731898882334817,0.0015876589080769646
dach countries,cocoa powder,15,0.030800821355236138,0.4855078157817008,0.014954039500463064
dach countries,coconut,6,0.012320328542094456,0.16705408466316624,0.002058161207349071
dach countries,coconut milk,1,0.002053388090349076,0.3136575588550416,0.0006440606958009068
dach countries,coconut oil,1,0.002053388090349076,0.6931471805599453,0.0014233001654208324
dach countries,coffee,4,0.008213552361396304,0.16705408466316624,0.001372107471566047
dach countries,cognac  brandy,2,0.004106776180698152,1.0608719606852626,0.004356763698912783
dach countries,cooking oil,2,0.004106776180698152,0.36772478012531734,0.0015101633680711184
dach countries,cooking spray,2,0.004106776180698152,0.12260232209233228,0.000503500296067073
dach countries,coriander,3,0.006160164271047228,0.08004270767353636,0.0004930762279683965
dach countries,coriander seed,3,0.006160164271047228,0.16705408466316624,0.0010290806036745354
dach countries,corn oil,2,0.004106776180698152,0.26236426446749106,0.0010774713119814827
dach countries,cornstarch,21,0.043121149897330596,0.08004270767353636,0.0034515335957787754
dach countries,cranberry,2,0.004106776180698152,0.3136575588550416,0.0012881213916018136
dach countries,cream,70,0.1437371663244353,0.0,0.0
dach countries,cucumber,3,0.006160164271047228,0.12260232209233228,0.0007552504441006095
dach countries,cumin,9,0.018480492813141684,0.08004270767353636,0.0014792286839051894
dach countries,currant,5,0.01026694045174538,0.4248831939652659,0.004362250451388767
dach countries,currant red,3,0.006160164271047228,0.8602012652231116,0.005298981099937032
dach countries,curry powder,4,0.008213552361396304,0.16705408466316624,0.001372107471566047
dach countries,date,2,0.004106776180698152,0.26236426446749106,0.0010774713119814827
dach countries,dill,20,0.04106776180698152,0.26236426446749106,0.010774713119814828
dach countries,duck,1,0.002053388090349076,0.4855078157817008,0.0009969359666975376
dach countries,dulce de leche,1,0.002053388090349076,1.466337068793427,0.003010959073497797
dach countries,dumpling,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,eggplant,1,0.002053388090349076,0.3136575588550416,0.0006440606958009068
dach countries,elderberry,1,0.002053388090349076,2.5649493574615367,0.0052668364629600345
dach countries,endive,1,0.002053388090349076,0.8602012652231116,0.0017663270333123442
dach countries,fennel,5,0.01026694045174538,0.12260232209233228,0.0012587507401676825
dach countries,fish,2,0.004106776180698152,0.16705408466316624,0.0006860537357830235
dach countries,flour,258,0.5297741273100616,0.03922071315328133,0.02077811908325787
dach countries,food coloring,4,0.008213552361396304,0.36772478012531734,0.003020326736142237
dach countries,frankfurter sausage,1,0.002053388090349076,2.159484249353372,0.004434259238918629
dach countries,gelatin,3,0.006160164271047228,0.2135741002980591,0.0013156515418771607
dach countries,ginger,13,0.026694045174537988,0.03922071315328133,0.001046959488691288
dach countries,goose,1,0.002053388090349076,1.466337068793427,0.003010959073497797
dach countries,graham cracker,1,0.002053388090349076,0.6190392084062235,0.001271127738000459
dach countries,gram  bean,1,0.002053388090349076,1.466337068793427,0.003010959073497797
dach countries,grape,3,0.006160164271047228,0.4248831939652659,0.0026173502708332604
dach countries,guinea hen,1,0.002053388090349076,1.6486586255873816,0.003385335986832406
dach countries,half half,6,0.012320328542094456,0.26236426446749106,0.0032324139359444486
dach countries,ham,5,0.01026694045174538,0.16705408466316624,0.0017151343394575587
dach countries,hard  wheat,3,0.006160164271047228,1.466337068793427,0.00903287722049339
dach countries,hazelnut,14,0.028747433264887063,0.4855078157817008,0.013957103533765527
dach countries,honey,24,0.049281314168377825,0.12260232209233228,0.006042003552804876
dach countries,horseradish,4,0.008213552361396304,0.4855078157817008,0.00398774386679015
dach countries,hot  chocolate,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,hot dog,2,0.004106776180698152,0.6190392084062235,0.002542255476000918
dach countries,hot sauce,1,0.002053388090349076,0.16705408466316624,0.00034302686789151177
dach countries,ice,1,0.002053388090349076,0.12260232209233228,0.0002517501480335365
dach countries,ice cream,4,0.008213552361396304,0.3136575588550416,0.0025762427832036272
dach countries,italian seasoning,2,0.004106776180698152,0.6931471805599453,0.0028466003308416647
dach countries,jalapeno,1,0.002053388090349076,0.08004270767353636,0.00016435874265613215
dach countries,jam  strawberry,1,0.002053388090349076,1.3121863889661687,0.002694427903421291
dach countries,jasmine,1,0.002053388090349076,0.6190392084062235,0.001271127738000459
dach countries,juice  apple,1,0.002053388090349076,1.1786549963416462,0.00242023613211837
dach countries,kaffir beer,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,kale,1,0.002053388090349076,0.26236426446749106,0.0005387356559907414
dach countries,ketchup,3,0.006160164271047228,0.16705408466316624,0.0010290806036745354
dach countries,kohlrabi,1,0.002053388090349076,1.3121863889661687,0.002694427903421291
dach countries,lager,7,0.014373716632443531,0.9555114450274363,0.013734250749881015
dach countries,lard,3,0.006160164271047228,0.6190392084062235,0.003813383214001377
dach countries,lasagna,1,0.002053388090349076,1.1786549963416462,0.00242023613211837
dach countries,leek,8,0.01642710472279261,0.03922071315328133,0.0006442827622715619
dach countries,lemon,67,0.1375770020533881,0.0,0.0
dach countries,lemon juice,35,0.07186858316221766,0.0,0.0
dach countries,lemongras,1,0.002053388090349076,0.7731898882334817,0.0015876589080769646
dach countries,lentil,1,0.002053388090349076,0.4248831939652659,0.0008724500902777535
dach countries,lettuce,3,0.006160164271047228,0.12260232209233228,0.0007552504441006095
dach countries,lingonberry,1,0.002053388090349076,1.6486586255873816,0.003385335986832406
dach countries,liquid smoke,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,lobster,1,0.002053388090349076,0.4248831939652659,0.0008724500902777535
dach countries,lychee,1,0.002053388090349076,1.0608719606852626,0.0021783818494563916
dach countries,macaroni,2,0.004106776180698152,0.6931471805599453,0.0028466003308416647
dach countries,mace,3,0.006160164271047228,0.6190392084062235,0.003813383214001377
dach countries,mackerel,1,0.002053388090349076,0.6190392084062235,0.001271127738000459
dach countries,margarine,14,0.028747433264887063,0.16705408466316624,0.0048023761504811645
dach countries,marjoram,11,0.022587268993839837,0.550046336919272,0.012424044571071852
dach countries,mascarpone,1,0.002053388090349076,0.9555114450274363,0.0019620358214115737
dach countries,mayonnaise,7,0.014373716632443531,0.03922071315328133,0.0005637474169876166
dach countries,meat,3,0.006160164271047228,0.36772478012531734,0.002265245052106678
dach countries,meatball,1,0.002053388090349076,1.1786549963416462,0.00242023613211837
dach countries,merlot,1,0.002053388090349076,1.466337068793427,0.003010959073497797
dach countries,milk,102,0.20944558521560575,0.0,0.0
dach countries,milk condensed,1,0.002053388090349076,0.2135741002980591,0.0004385505139590536
dach countries,milk evaporated,3,0.006160164271047228,0.26236426446749106,0.0016162069679722243
dach countries,milk powder,1,0.002053388090349076,0.7731898882334817,0.0015876589080769646
dach countries,mint,2,0.004106776180698152,0.16705408466316624,0.0006860537357830235
dach countries,molass,12,0.024640657084188913,0.3136575588550416,0.007728728349610882
dach countries,mushroom,15,0.030800821355236138,0.16705408466316624,0.005145403018372676
dach countries,mushroom oyster,1,0.002053388090349076,0.6931471805599453,0.0014233001654208324
dach countries,mussel,1,0.002053388090349076,0.26236426446749106,0.0005387356559907414
dach countries,mustard,47,0.09650924024640657,0.03922071315328133,0.003785161228345426
dach countries,nutmeg,53,0.10882956878850103,0.08004270767353636,0.008711013360775004
dach countries,oat,3,0.006160164271047228,0.6190392084062235,0.003813383214001377
dach countries,onion red,8,0.01642710472279261,0.03922071315328133,0.0006442827622715619
dach countries,onion spring,1,0.002053388090349076,0.4248831939652659,0.0008724500902777535
dach countries,orange,23,0.04722792607802875,0.03922071315328133,0.0018523129415307404
dach countries,oregano,4,0.008213552361396304,0.12260232209233228,0.001007000592134146
dach countries,oyster,1,0.002053388090349076,0.550046336919272,0.0011294585973701684
dach countries,paprika,31,0.06365503080082136,0.08004270767353636,0.005095121022340097
dach countries,parmesan  cheese,3,0.006160164271047228,0.4855078157817008,0.002990807900092613
dach countries,parsley,60,0.12320328542094455,0.03922071315328133,0.0048321207170367135
dach countries,parsnip,1,0.002053388090349076,0.4855078157817008,0.0009969359666975376
dach countries,pasta,2,0.004106776180698152,0.3136575588550416,0.0012881213916018136
dach countries,paste  tomato,1,0.002053388090349076,0.26236426446749106,0.0005387356559907414
dach countries,pastry,3,0.006160164271047228,0.3136575588550416,0.0019321820874027204
dach countries,pea,2,0.004106776180698152,0.08004270767353636,0.0003287174853122643
